DATE,PRCP,TMAX,TMIN,RAIN
02-03-91,1.04,48,39,1
03-03-91,0.79,50,42,1
04-03-91,0.25,44,33,1
05-03-91,0.32,45,31,1
06-03-91,0,48,35,0
07-03-91,0.02,47,37,1
08-03-91,0,50,38,0
09-03-91,0.24,44,33,1
10-03-91,0.13,46,35,1
11-03-91,0.29,45,34,1
12-03-91,0.37,50,38,1
13-03-91,0,50,38,0
14-03-91,0,49,38,0
15-03-91,0,51,37,0
16-03-91,0,57,33,0
17-03-91,0,60,39,0
18-03-91,0.24,55,36,1
19-03-91,0.02,52,40,1
20-03-91,0,59,39,0
21-03-91,0.01,53,39,1
22-03-91,0,50,39,0
23-03-91,0.03,54,41,1
24-03-91,0.36,44,41,1
25-03-91,0,48,37,0
26-03-91,0,53,35,0
27-03-91,0,56,32,0
28-03-91,0,53,40,0
29-03-91,0,53,40,0
30-03-91,0,65,39,0
31-03-91,0,61,41,0
01-04-91,0,53,46,0
02-04-91,0.2,49,42,1
03-04-91,1.46,51,41,1
04-04-91,2.64,49,46,1
05-04-91,0.7,53,41,1
06-04-91,0.12,50,39,1
07-04-91,0,52,37,0
08-04-91,0.38,50,38,1
09-04-91,0.07,52,40,1
10-04-91,0.26,52,34,1
11-04-91,0,57,35,0
12-04-91,0,66,38,0
13-04-91,0,63,41,0
14-04-91,0.03,55,45,1
15-04-91,0.07,57,43,1
16-04-91,0,65,42,0
17-04-91,0,54,42,0
18-04-91,0,64,43,0
19-04-91,0,71,42,0
20-04-91,0,72,44,0
21-04-91,0,63,46,0
22-04-91,0,56,44,0
23-04-91,0.32,52,40,1
24-04-91,0.13,52,39,1
25-04-91,0.01,55,38,1
26-04-91,0,55,38,0
27-04-91,0,57,43,0
28-04-91,0.07,54,42,1
29-04-91,0.07,60,41,1
30-04-91,0,73,41,0
01-05-91,0,72,45,0
02-05-91,0,72,45,0
03-05-91,0,64,45,0
04-05-91,0,65,46,0
05-05-91,0.06,60,49,1
06-05-91,0,59,50,0
07-05-91,0.37,58,47,1
08-05-91,0,55,43,0
09-05-91,0,57,39,0
10-05-91,0,64,46,0
11-05-91,0,64,44,0
12-05-91,0,57,49,0
13-05-91,0.01,59,49,1
14-05-91,0,61,45,0
15-05-91,0,68,43,0
16-05-91,0.08,70,50,1
17-05-91,0.16,53,49,1
18-05-91,0.08,55,48,1
19-05-91,0,57,50,0
20-05-91,0,67,51,0
21-05-91,0,62,49,0
22-05-91,0,62,45,0
23-05-91,0.04,62,47,1
24-05-91,0.42,60,44,1
25-05-91,0.08,61,46,1
26-05-91,0.04,62,47,1
27-05-91,0.02,63,48,1
28-05-91,0,64,49,0
29-05-91,0.03,56,48,1
30-05-91,0,63,46,0
31-05-91,0,65,48,0
01-06-91,0,67,52,0
02-06-91,0,60,48,0
03-06-91,0,58,45,0
04-06-91,0,63,42,0
05-06-91,0,70,48,0
06-06-91,0,62,53,0
07-06-91,0.1,56,52,1
08-06-91,0,70,52,0
09-06-91,0,76,50,0
10-06-91,0,75,54,0
11-06-91,0,65,49,0
12-06-91,0,64,50,0
13-06-91,0.04,64,48,1
14-06-91,0,63,49,0
15-06-91,0.34,67,50,1
16-06-91,0.14,60,48,1
17-06-91,0,66,50,0
18-06-91,0,72,48,0
19-06-91,0,75,53,0
20-06-91,0.55,55,49,1
21-06-91,0,65,49,0
22-06-91,0,69,52,0
23-06-91,0,72,53,0
24-06-91,0,71,53,0
25-06-91,0,67,54,0
26-06-91,0,72,54,0
27-06-91,0,76,53,0
28-06-91,0,77,53,0
29-06-91,0.1,64,53,1
30-06-91,0.02,72,53,1
01-07-91,0,81,60,0
02-07-91,0,89,59,0
03-07-91,0,82,59,0
04-07-91,0,76,51,0
05-07-91,0,73,52,0
06-07-91,0,77,49,0
07-07-91,0,83,53,0
08-07-91,0,83,53,0
09-07-91,0,67,52,0
10-07-91,0,70,54,0
11-07-91,0,84,52,0
12-07-91,0,85,57,0
13-07-91,0,75,58,0
14-07-91,0,74,54,0
15-07-91,0,68,54,0
16-07-91,0,74,57,0
17-07-91,0,72,57,0
18-07-91,0,76,56,0
19-07-91,0,71,55,0
20-07-91,0,75,53,0
21-07-91,0,78,58,0
22-07-91,0,82,59,0
23-07-91,0,99,65,0
24-07-91,0.28,70,60,1
25-07-91,0,69,55,0
26-07-91,0,76,53,0
27-07-91,0,78,56,0
28-07-91,0,80,58,0
29-07-91,0,77,58,0
30-07-91,0,82,55,0
31-07-91,0,83,58,0
01-08-91,0,75,53,0
02-08-91,0,80,52,0
03-08-91,0,83,54,0
04-08-91,0,80,53,0
05-08-91,0,75,61,0
06-08-91,0.02,81,59,1
07-08-91,0.02,78,61,1
08-08-91,0,85,62,0
09-08-91,0.61,66,57,1
10-08-91,0,72,55,0
11-08-91,0,72,56,0
12-08-91,0,82,53,0
13-08-91,0,79,57,0
14-08-91,0,82,56,0
15-08-91,0,87,58,0
16-08-91,0,80,57,0
17-08-91,0,86,58,0
18-08-91,0,88,57,0
19-08-91,0,85,60,0
20-08-91,0,84,56,0
21-08-91,0,86,58,0
22-08-91,0,81,56,0
23-08-91,0,69,52,0
24-08-91,0,72,56,0
25-08-91,0,72,49,0
26-08-91,0,70,49,0
27-08-91,0.66,64,54,1
28-08-91,0.43,61,55,1
29-08-91,0.06,80,56,1
30-08-91,0,75,61,0
31-08-91,0.37,61,55,1
01-09-91,0,70,53,0
02-09-91,0,75,52,0
03-09-91,0,76,55,0
04-09-91,0,82,58,0
05-09-91,0,85,56,0
06-09-91,0,76,53,0
07-09-91,0,64,54,0
08-09-91,0,67,52,0
09-09-91,0,74,48,0
10-09-91,0,77,52,0
11-09-91,0,69,51,0
12-09-91,0,63,52,0
13-09-91,0,68,49,0
14-09-91,0,70,47,0
15-09-91,0,75,50,0
16-09-91,0,78,53,0
17-09-91,0,85,58,0
18-09-91,0,85,57,0
19-09-91,0,75,54,0
20-09-91,0,63,49,0
21-09-91,0,68,45,0
22-09-91,0,71,47,0
23-09-91,0,73,51,0
24-09-91,0,78,56,0
25-09-91,0,85,55,0
26-09-91,0,78,53,0
27-09-91,0,62,53,0
28-09-91,0,65,53,0
29-09-91,0,70,53,0
30-09-91,0,74,50,0
01-10-91,0,71,46,0
02-10-91,0,64,48,0
03-10-91,0,67,48,0
04-10-91,0,71,48,0
05-10-91,0,79,45,0
06-10-91,0,67,49,0
07-10-91,0,67,49,0
08-10-91,0,66,44,0
09-10-91,0,74,44,0
10-10-91,0,76,47,0
11-10-91,0,83,47,0
12-10-91,0,68,49,0
13-10-91,0,69,45,0
14-10-91,0,75,48,0
15-10-91,0,77,49,0
16-10-91,0.2,58,43,1
17-10-91,0,57,40,0
18-10-91,0,62,43,0
19-10-91,0,64,48,0
20-10-91,0,65,47,0
21-10-91,0,60,48,0
22-10-91,0.2,49,42,1
23-10-91,0,50,41,0
24-10-91,0.57,49,44,1
25-10-91,0.15,47,42,1
26-10-91,0,48,42,0
27-10-91,0.01,48,37,1
28-10-91,0.15,43,36,1
29-10-91,0,46,34,0
30-10-91,0,49,30,0
31-10-91,0.03,45,41,1
01-11-91,0,48,42,0
02-11-91,0,51,39,0
03-11-91,0.04,50,42,1
04-11-91,0.54,55,44,1
05-11-91,0.22,59,49,1
06-11-91,0,54,46,0
07-11-91,0.1,61,45,1
08-11-91,0.18,59,52,1
09-11-91,0.2,54,49,1
10-11-91,0.01,55,47,1
11-11-91,0.5,60,48,1
12-11-91,0,58,48,0
13-11-91,0.11,50,44,1
14-11-91,0,50,37,0
15-11-91,0,50,32,0
16-11-91,0.47,53,43,1
17-11-91,0.25,54,44,1
18-11-91,0.08,53,45,1
19-11-91,0.82,54,46,1
20-11-91,0.19,51,42,1
21-11-91,0,47,40,0
22-11-91,0,50,35,0
23-11-91,0.09,48,42,1
24-11-91,0.58,52,44,1
25-11-91,0.02,53,47,1
26-11-91,0.74,48,43,1
27-11-91,0.05,46,38,1
28-11-91,0.14,51,38,1
29-11-91,0,47,32,0
30-11-91,0,42,32,0
01-12-91,0.05,51,39,1
02-12-91,0,48,41,0
03-12-91,0,52,46,0
04-12-91,0.2,50,46,1
05-12-91,1.22,52,46,1
06-12-91,0.17,49,43,1
07-12-91,0,49,42,0
08-12-91,0.04,51,47,1
09-12-91,0.37,50,38,1
10-12-91,0,44,33,0
11-12-91,0.06,48,42,1
12-12-91,0.1,50,37,1
13-12-91,0,44,34,0
14-12-91,0,44,29,0
15-12-91,0,40,26,0
16-12-91,0,43,30,0
17-12-91,0,45,29,0
18-12-91,0.38,45,38,1
19-12-91,0,45,38,0
20-12-91,0.13,48,34,1
21-12-91,0.17,46,40,1
22-12-91,0,46,42,0
23-12-91,0.02,46,38,1
24-12-91,0.05,48,39,1
25-12-91,0.02,52,42,1
26-12-91,0.04,55,46,1
27-12-91,0.04,57,46,1
28-12-91,0.13,52,39,1
29-12-91,0,48,39,0
30-12-91,0.12,51,41,1
31-12-91,0,50,40,0
01-01-92,0.51,49,37,1
02-01-92,0.2,50,39,1
03-01-92,0.09,49,37,1
04-01-92,0.42,48,35,1
05-01-92,0.01,40,35,1
06-01-92,0,41,32,0
07-01-92,0,41,25,0
08-01-92,0,44,31,0
09-01-92,0.02,51,40,1
10-01-92,0.33,50,42,1
11-01-92,0,49,37,0
12-01-92,0,43,34,0
13-01-92,0,46,38,0
14-01-92,0,49,42,0
15-01-92,0.17,51,42,1
16-01-92,0.31,48,38,1
17-01-92,0,44,33,0
18-01-92,0,44,28,0
19-01-92,0,54,32,0
20-01-92,0.02,50,33,1
21-01-92,0.08,49,38,1
22-01-92,0.05,48,37,1
23-01-92,1.04,52,46,1
24-01-92,0.07,56,47,1
25-01-92,0.21,55,42,1
26-01-92,0.11,49,37,1
27-01-92,1.5,53,45,1
28-01-92,0.65,53,44,1
29-01-92,0.62,60,47,1
30-01-92,0.9,59,48,1
31-01-92,0.51,59,47,1
01-02-92,0.13,49,44,1
02-02-92,0.3,50,43,1
03-02-92,0,63,41,0
04-02-92,0,57,34,0
05-02-92,0,47,34,0
06-02-92,0,46,35,0
07-02-92,0.29,43,36,1
08-02-92,0.04,52,40,1
09-02-92,0,57,42,0
10-02-92,0,59,38,0
11-02-92,0.01,56,39,1
12-02-92,0.04,57,39,1
13-02-92,0.06,54,42,1
14-02-92,0.31,61,41,1
15-02-92,0.16,52,38,1
16-02-92,0,52,32,0
17-02-92,0.15,47,42,1
18-02-92,0.29,45,40,1
19-02-92,0.1,48,33,1
20-02-92,0.34,46,40,1
21-02-92,0.68,58,44,1
22-02-92,0.07,55,41,1
23-02-92,0.12,49,39,1
24-02-92,0,56,46,0
25-02-92,0,64,45,0
26-02-92,0,67,41,0
27-02-92,0,66,39,0
28-02-92,0,66,45,0
29-02-92,0,58,48,0
01-03-92,0,54,44,0
02-03-92,0,62,39,0
03-03-92,0.09,55,46,1
04-03-92,0.1,53,45,1
05-03-92,0.34,54,47,1
06-03-92,0,55,44,0
07-03-92,0,53,44,0
08-03-92,0,59,37,0
09-03-92,0,61,37,0
10-03-92,0,60,37,0
11-03-92,0,63,35,0
12-03-92,0,62,38,0
13-03-92,0,65,39,0
14-03-92,0,55,44,0
15-03-92,0.56,52,46,1
16-03-92,0,50,46,0
17-03-92,0.24,51,43,1
18-03-92,0,57,36,0
19-03-92,0,62,41,0
20-03-92,0,63,40,0
21-03-92,0,69,42,0
22-03-92,0,67,40,0
23-03-92,0,64,40,0
24-03-92,0,56,43,0
25-03-92,0,60,41,0
26-03-92,0,54,42,0
27-03-92,0.35,56,43,1
28-03-92,0,61,34,0
29-03-92,0,68,42,0
30-03-92,0,67,44,0
31-03-92,0,64,48,0
01-04-92,0,72,45,0
02-04-92,0,76,46,0
03-04-92,0,58,43,0
04-04-92,0.32,52,39,1
05-04-92,0.11,47,37,1
06-04-92,0,53,37,0
07-04-92,0,55,35,0
08-04-92,0,57,36,0
09-04-92,0.17,49,41,1
10-04-92,0,60,38,0
11-04-92,0.13,57,37,1
12-04-92,0.14,67,45,1
13-04-92,0.17,62,47,1
14-04-92,0,66,49,0
15-04-92,0.05,65,49,1
16-04-92,0.95,63,49,1
17-04-92,0.69,58,48,1
18-04-92,0,62,44,0
19-04-92,0,66,40,0
20-04-92,0.07,60,45,1
21-04-92,0.26,57,40,1
22-04-92,0,56,42,0
23-04-92,0,61,37,0
24-04-92,0,74,55,0
25-04-92,0,77,50,0
26-04-92,0.03,70,54,1
27-04-92,0.28,69,54,1
28-04-92,0.11,65,51,1
29-04-92,0.59,65,51,1
30-04-92,0.05,58,45,1
01-05-92,0,62,43,0
02-05-92,0,69,45,0
03-05-92,0,77,47,0
04-05-92,0,85,50,0
05-05-92,0,79,56,0
06-05-92,0,77,52,0
07-05-92,0,72,49,0
08-05-92,0.03,57,47,1
09-05-92,0.01,53,45,1
10-05-92,0,61,44,0
11-05-92,0,59,41,0
12-05-92,0,62,40,0
13-05-92,0,72,51,0
14-05-92,0,74,47,0
15-05-92,0,69,44,0
16-05-92,0,80,46,0
17-05-92,0,82,52,0
18-05-92,0,71,52,0
19-05-92,0,70,46,0
20-05-92,0,63,46,0
21-05-92,0,66,42,0
22-05-92,0,70,47,0
23-05-92,0,79,48,0
24-05-92,0,89,52,0
25-05-92,0,74,58,0
26-05-92,0,67,52,0
27-05-92,0,69,49,0
28-05-92,0.04,68,51,1
29-05-92,0.04,71,55,1
30-05-92,0,76,52,0
31-05-92,0,84,52,0
01-06-92,0,75,55,0
02-06-92,0,72,50,0
03-06-92,0,78,49,0
04-06-92,0,73,48,0
05-06-92,0,77,48,0
06-06-92,0,76,49,0
07-06-92,0,72,51,0
08-06-92,0,69,54,0
09-06-92,0.02,72,53,1
10-06-92,0,69,52,0
11-06-92,0,74,52,0
12-06-92,0.2,60,53,1
13-06-92,0.16,58,52,1
14-06-92,0,69,50,0
15-06-92,0,72,53,0
16-06-92,0,69,54,0
17-06-92,0,71,53,0
18-06-92,0,80,53,0
19-06-92,0,81,51,0
20-06-92,0,81,58,0
21-06-92,0,89,61,0
22-06-92,0,92,66,0
23-06-92,0,92,62,0
24-06-92,0,92,60,0
25-06-92,0,87,57,0
26-06-92,0,74,58,0
27-06-92,0,83,55,0
28-06-92,0.12,75,57,1
29-06-92,0.64,66,56,1
30-06-92,0,75,53,0
01-07-92,0.01,77,58,1
02-07-92,0,77,59,0
03-07-92,0,79,57,0
04-07-92,0.57,61,56,1
05-07-92,0.02,69,55,1
06-07-92,0.02,69,57,1
07-07-92,0.05,68,56,1
08-07-92,0.01,73,57,1
09-07-92,0,77,53,0
10-07-92,0.17,66,56,1
11-07-92,0,73,56,0
12-07-92,0,79,55,0
13-07-92,0,71,59,0
14-07-92,0,72,56,0
15-07-92,0,79,53,0
16-07-92,0,87,60,0
17-07-92,0,89,61,0
18-07-92,0,89,59,0
19-07-92,0.02,77,58,1
20-07-92,0,71,58,0
21-07-92,0,70,59,0
22-07-92,0,70,58,0
23-07-92,0.02,64,55,1
24-07-92,0,73,55,0
25-07-92,0,82,55,0
26-07-92,0,78,55,0
27-07-92,0,82,54,0
28-07-92,0,84,56,0
29-07-92,0,85,61,0
30-07-92,0,90,62,0
31-07-92,0,85,58,0
01-08-92,0,71,57,0
02-08-92,0,73,58,0
03-08-92,0,81,54,0
04-08-92,0,71,56,0
05-08-92,0,75,59,0
06-08-92,0.53,67,57,1
07-08-92,0.13,72,56,1
08-08-92,0,72,51,0
09-08-92,0,77,52,0
10-08-92,0,82,57,0
11-08-92,0,88,63,0
12-08-92,0,90,67,0
13-08-92,0,91,64,0
14-08-92,0,84,58,0
15-08-92,0,83,59,0
16-08-92,0,81,52,0
17-08-92,0,86,60,0
18-08-92,0,77,57,0
19-08-92,0,77,55,0
20-08-92,0,75,53,0
21-08-92,0,72,52,0
22-08-92,0,72,56,0
23-08-92,0,74,53,0
24-08-92,0,79,49,0
25-08-92,0,83,50,0
26-08-92,0,85,55,0
27-08-92,0,78,55,0
28-08-92,0,71,50,0
29-08-92,0,75,52,0
30-08-92,0,73,54,0
31-08-92,0,76,58,0
01-09-92,0,78,54,0
02-09-92,0,75,54,0
03-09-92,0.01,71,50,1
04-09-92,0.06,68,53,1
05-09-92,0.01,66,47,1
06-09-92,0,65,49,0
07-09-92,0,66,45,0
08-09-92,0.16,65,54,1
09-09-92,0,73,50,0
10-09-92,0,77,55,0
11-09-92,0,69,53,0
12-09-92,0,66,51,0
13-09-92,0,63,45,0
14-09-92,0,60,48,0
15-09-92,0,64,48,0
16-09-92,0,70,44,0
17-09-92,0,68,49,0
18-09-92,0.1,72,47,1
19-09-92,0.02,69,51,1
20-09-92,0,65,58,0
21-09-92,0,74,59,0
22-09-92,0,72,55,0
23-09-92,0.65,63,53,1
24-09-92,0.06,62,52,1
25-09-92,0,67,50,0
26-09-92,0.08,63,52,1
27-09-92,0,66,45,0
28-09-92,0,78,44,0
29-09-92,0,81,51,0
30-09-92,0,82,54,0
01-10-92,0,71,53,0
02-10-92,0.08,59,56,1
03-10-92,0.28,60,55,1
04-10-92,0,62,49,0
05-10-92,0,60,43,0
06-10-92,0,66,41,0
07-10-92,0,66,48,0
08-10-92,0.06,60,51,1
09-10-92,0,63,46,0
10-10-92,0,68,47,0
11-10-92,0,69,49,0
12-10-92,0.18,62,50,1
13-10-92,0,57,44,0
14-10-92,0,54,40,0
15-10-92,0,57,37,0
16-10-92,0.05,53,44,1
17-10-92,0,59,49,0
18-10-92,0.09,63,51,1
19-10-92,0.37,65,54,1
20-10-92,0.15,64,56,1
21-10-92,0.07,61,50,1
22-10-92,0,63,47,0
23-10-92,0,73,53,0
24-10-92,0.03,60,49,1
25-10-92,0,53,47,0
26-10-92,0,59,45,0
27-10-92,0,59,44,0
28-10-92,0.14,53,43,1
29-10-92,0.2,57,47,1
30-10-92,0.23,53,48,1
31-10-92,0.52,57,48,1
01-11-92,0.49,54,47,1
02-11-92,0,56,42,0
03-11-92,0.05,55,38,1
04-11-92,0.24,52,46,1
05-11-92,0,53,46,0
06-11-92,0.25,55,47,1
07-11-92,0.47,57,48,1
08-11-92,0.28,50,40,1
09-11-92,0.12,48,36,1
10-11-92,0.02,47,33,1
11-11-92,0.62,48,42,1
12-11-92,0.07,51,47,1
13-11-92,0,54,42,0
14-11-92,0,48,43,0
15-11-92,0.1,50,40,1
16-11-92,0.55,50,46,1
17-11-92,0.25,52,46,1
18-11-92,0.11,54,45,1
19-11-92,0.31,48,39,1
20-11-92,0,49,37,0
21-11-92,0.91,47,40,1
22-11-92,0.02,49,38,1
23-11-92,0,43,31,0
24-11-92,0,51,31,0
25-11-92,0,51,34,0
26-11-92,0,53,42,0
27-11-92,0.4,51,42,1
28-11-92,0,48,38,0
29-11-92,0.16,41,31,1
30-11-92,0.15,48,37,1
01-12-92,0,41,35,0
02-12-92,0,47,34,0
03-12-92,0,45,30,0
04-12-92,0,48,32,0
05-12-92,0.01,41,28,1
06-12-92,0,47,37,0
07-12-92,0.1,41,33,1
08-12-92,0.46,45,37,1
09-12-92,0,42,37,0
10-12-92,1.27,43,32,1
11-12-92,0.06,40,35,1
12-12-92,0,43,37,0
13-12-92,0,48,37,0
14-12-92,0.66,49,37,1
15-12-92,0,43,31,0
16-12-92,0.14,38,31,1
17-12-92,0.15,39,32,1
18-12-92,0.02,37,28,1
19-12-92,0.69,41,31,1
20-12-92,0.08,44,38,1
21-12-92,0.05,44,40,1
22-12-92,0,49,43,0
23-12-92,0,49,45,0
24-12-92,0.06,50,37,1
25-12-92,0.04,40,31,1
26-12-92,0.01,44,37,1
27-12-92,0.09,43,35,1
28-12-92,0.02,44,37,1
29-12-92,0.11,45,31,1
30-12-92,0.07,38,29,1
31-12-92,0,32,27,0
01-01-93,0,34,24,0
02-01-93,0,38,28,0
03-01-93,0.11,40,32,1
04-01-93,0.08,37,31,1
05-01-93,0,33,24,0
06-01-93,0,34,22,0
07-01-93,0,39,24,0
08-01-93,0.02,39,28,1
09-01-93,0,39,30,0
10-01-93,0,36,26,0
11-01-93,0,36,24,0
12-01-93,0,41,23,0
13-01-93,0,39,32,0
14-01-93,0,38,32,0
15-01-93,0,51,33,0
16-01-93,0,45,32,0
17-01-93,0,46,29,0
18-01-93,0,44,29,0
19-01-93,0.59,42,36,1
20-01-93,0.8,51,38,1
21-01-93,0.14,44,37,1
22-01-93,0.3,43,32,1
23-01-93,0.12,37,31,1
24-01-93,0.81,52,35,1
25-01-93,0.93,52,47,1
26-01-93,0.1,53,47,1
27-01-93,0,54,44,0
28-01-93,0.09,49,45,1
29-01-93,0,52,41,0
30-01-93,0,55,35,0
31-01-93,0,55,28,0
01-02-93,0,56,36,0
02-02-93,0,57,38,0
03-02-93,0,51,36,0
04-02-93,0,63,34,0
05-02-93,0,57,43,0
06-02-93,0,64,44,0
07-02-93,0,64,42,0
08-02-93,0,64,44,0
09-02-93,0.03,52,45,1
10-02-93,0,56,43,0
11-02-93,0.01,55,40,1
12-02-93,0,50,34,0
13-02-93,0,50,37,0
14-02-93,0,44,33,0
15-02-93,0,44,30,0
16-02-93,0,39,28,0
17-02-93,0,40,23,0
18-02-93,0,44,29,0
19-02-93,0,41,33,0
20-02-93,0.26,45,31,1
21-02-93,0.05,40,33,1
22-02-93,0,46,32,0
23-02-93,0,42,31,0
24-02-93,0,43,27,0
25-02-93,0,46,26,0
26-02-93,0,49,26,0
27-02-93,0,53,27,0
28-02-93,0,58,30,0
01-03-93,0.1,46,40,1
02-03-93,0.11,57,35,1
03-03-93,0.36,55,43,1
04-03-93,0.48,54,44,1
05-03-93,0,58,50,0
06-03-93,0,61,46,0
07-03-93,0,58,41,0
08-03-93,0.05,53,41,1
09-03-93,0,57,36,0
10-03-93,0,59,41,0
11-03-93,0,62,34,0
12-03-93,0,59,43,0
13-03-93,0.04,56,40,1
14-03-93,0.48,53,45,1
15-03-93,0.12,52,39,1
16-03-93,0.41,53,33,1
17-03-93,0,55,41,0
18-03-93,0.01,50,43,1
19-03-93,0.1,55,41,1
20-03-93,0.08,52,45,1
21-03-93,0.02,61,46,1
22-03-93,1.81,55,47,1
23-03-93,0.26,56,41,1
24-03-93,0,52,36,0
25-03-93,0,54,35,0
26-03-93,0,57,36,0
27-03-93,0,59,36,0
28-03-93,0,58,36,0
29-03-93,0.25,53,40,1
30-03-93,0.12,57,40,1
31-03-93,0,64,38,0
01-04-93,0.24,61,45,1
02-04-93,0.17,52,48,1
03-04-93,0.37,51,40,1
04-04-93,0,55,36,0
05-04-93,0,57,39,0
06-04-93,0.11,53,43,1
07-04-93,0.02,57,42,1
08-04-93,0.83,58,44,1
09-04-93,0.13,56,44,1
10-04-93,0.38,50,42,1
11-04-93,0.01,53,41,1
12-04-93,0.01,54,39,1
13-04-93,0.08,53,42,1
14-04-93,0,62,39,0
15-04-93,0.07,56,47,1
16-04-93,0.09,58,43,1
17-04-93,0.18,60,45,1
18-04-93,0.04,58,43,1
19-04-93,0,60,41,0
20-04-93,0.05,73,51,1
21-04-93,0.26,60,47,1
22-04-93,0.07,55,47,1
23-04-93,0.08,57,46,1
24-04-93,0.18,58,48,1
25-04-93,0.52,55,45,1
26-04-93,0.16,52,46,1
27-04-93,0,60,45,0
28-04-93,0.01,55,47,1
29-04-93,0.2,61,50,1
30-04-93,0.28,59,47,1
01-05-93,0.16,54,47,1
02-05-93,0.01,60,46,1
03-05-93,0.26,54,46,1
04-05-93,0.05,61,47,1
05-05-93,0.19,64,46,1
06-05-93,0.12,60,46,1
07-05-93,0.16,56,44,1
08-05-93,0,60,45,0
09-05-93,0.21,65,44,1
10-05-93,0,80,50,0
11-05-93,0,68,48,0
12-05-93,0,76,54,0
13-05-93,0,71,52,0
14-05-93,0,69,52,0
15-05-93,0,69,52,0
16-05-93,0,75,51,0
17-05-93,0,80,53,0
18-05-93,0,75,55,0
19-05-93,0.26,78,56,1
20-05-93,0.14,72,52,1
21-05-93,0.12,63,52,1
22-05-93,0,67,50,0
23-05-93,0,75,50,0
24-05-93,0,85,53,0
25-05-93,0,68,56,0
26-05-93,0,77,54,0
27-05-93,0.05,69,52,1
28-05-93,0.16,70,51,1
29-05-93,0,74,50,0
30-05-93,0.46,73,58,1
31-05-93,0.51,62,54,1
01-06-93,0.18,69,54,1
02-06-93,0,67,53,0
03-06-93,0,69,55,0
04-06-93,0,67,53,0
05-06-93,0,77,58,0
06-06-93,0.31,62,52,1
07-06-93,0.27,62,52,1
08-06-93,0.03,66,51,1
09-06-93,0.72,63,52,1
10-06-93,0.03,64,50,1
11-06-93,0.01,60,50,1
12-06-93,0,69,49,0
13-06-93,0,73,49,0
14-06-93,0.2,67,56,1
15-06-93,0,69,54,0
16-06-93,0,72,55,0
17-06-93,0,76,55,0
18-06-93,0,77,56,0
19-06-93,0,68,54,0
20-06-93,0,73,52,0
21-06-93,0,62,49,0
22-06-93,0.46,62,48,1
23-06-93,0,67,49,0
24-06-93,0,73,50,0
25-06-93,0,80,54,0
26-06-93,0,70,55,0
27-06-93,0,67,53,0
28-06-93,0.27,65,52,1
29-06-93,0,69,52,0
30-06-93,0,72,52,0
01-07-93,0,69,55,0
02-07-93,0.1,69,54,1
03-07-93,0.02,65,54,1
04-07-93,0,68,55,0
05-07-93,0,68,54,0
06-07-93,0,69,50,0
07-07-93,0,73,50,0
08-07-93,0,74,51,0
09-07-93,0,68,50,0
10-07-93,0,65,54,0
11-07-93,0.08,65,53,1
12-07-93,0,70,52,0
13-07-93,0,71,53,0
14-07-93,0.01,70,54,1
15-07-93,0,63,54,0
16-07-93,0.01,69,56,1
17-07-93,0,72,53,0
18-07-93,0,75,51,0
19-07-93,0.45,62,55,1
20-07-93,0.07,59,55,1
21-07-93,0.01,69,55,1
22-07-93,0.08,69,57,1
23-07-93,0.01,68,57,1
24-07-93,0,64,56,0
25-07-93,0,72,55,0
26-07-93,0,74,52,0
27-07-93,0.04,69,54,1
28-07-93,0.22,62,56,1
29-07-93,0.17,67,52,1
30-07-93,0,73,51,0
31-07-93,0,78,53,0
01-08-93,0,81,58,0
02-08-93,0,85,61,0
03-08-93,0,89,63,0
04-08-93,0,95,66,0
05-08-93,0,87,59,0
06-08-93,0,75,59,0
07-08-93,0,70,56,0
08-08-93,0,73,60,0
09-08-93,0,73,58,0
10-08-93,0,74,57,0
11-08-93,0,75,54,0
12-08-93,0,70,51,0
13-08-93,0,65,56,0
14-08-93,0,63,56,0
15-08-93,0.01,69,58,1
16-08-93,0.06,63,57,1
17-08-93,0,73,57,0
18-08-93,0,79,56,0
19-08-93,0,83,60,0
20-08-93,0,74,57,0
21-08-93,0.01,69,56,1
22-08-93,0.06,77,55,1
23-08-93,0,70,53,0
24-08-93,0.02,68,51,1
25-08-93,0,68,50,0
26-08-93,0,74,48,0
27-08-93,0,73,52,0
28-08-93,0,71,54,0
29-08-93,0,75,49,0
30-08-93,0,82,57,0
31-08-93,0,79,53,0
01-09-93,0,77,53,0
02-09-93,0,84,56,0
03-09-93,0,82,54,0
04-09-93,0,70,54,0
05-09-93,0,71,52,0
06-09-93,0,81,52,0
07-09-93,0,84,55,0
08-09-93,0,85,59,0
09-09-93,0,84,56,0
10-09-93,0,84,53,0
11-09-93,0,67,50,0
12-09-93,0,69,47,0
13-09-93,0,75,47,0
14-09-93,0.03,67,50,1
15-09-93,0,68,51,0
16-09-93,0,73,51,0
17-09-93,0,75,49,0
18-09-93,0,65,46,0
19-09-93,0,65,47,0
20-09-93,0,60,48,0
21-09-93,0,65,43,0
22-09-93,0,68,45,0
23-09-93,0,69,46,0
24-09-93,0,62,46,0
25-09-93,0,69,47,0
26-09-93,0,76,49,0
27-09-93,0,78,49,0
28-09-93,0,78,50,0
29-09-93,0,81,50,0
30-09-93,0,73,50,0
01-10-93,0,74,50,0
02-10-93,0,79,50,0
03-10-93,0,80,49,0
04-10-93,0,56,50,0
05-10-93,0,54,50,0
